0.85485,1,1,1.7609e-08,1,2.5523e-08,1,3.7694e-08,1,0.78837,0.53846,0.74934,1.3191,0.067038,0.71456,0.11248,0.36712,1.6803e-06,0.091216,-0.10303
0.85485,1,1,8.6934e-08,1,1.265e-07,1,1.9138e-07,1,0.79233,0.53846,0.74736,1.4563,0.074652,0.72854,0.11032,0.34825,7.0903e-06,0.06709,-0.20536
0.85485,1,1,4.8162e-08,1,0.073082,1,1.8615e-08,1,0.77457,0.53846,0.46587,1.766,0.11977,0.68478,0.27374,0.23265,2.6855e-07,0.05755,-0.25
0.85485,1,1,1.3035e-07,1,0.12828,1,4.8466e-08,1,0.45848,0.53846,0.70451,1.5874,0.11617,0.7482,0.2635,0.25443,8.1696e-07,0.058866,-0.24997
0.85485,1,1,5.0628e-09,1,7.3339e-09,1,1.0781e-08,1,0.72666,0.53846,0.74999,1.4086,0.018898,0.62077,0.032072,0.39249,4.4687e-07,0.089042,-0.078831
0.85485,1,1,8.011e-08,1,0.3749,1,2.6817e-08,1,0.55179,0.53846,0.68365,1.4962,0.1395,0.73145,0.35154,0.21513,4.5801e-07,0.06358,-0.10394
0.85485,1,1,3.4615e-07,1,0.36924,1,1.2525e-07,1,0.92582,0.53846,0.74996,1.6919,0.14748,0.75152,0.28162,0.19942,2.0215e-06,0.028087,-0.20275
0.85485,1,1,6.4029e-08,1,0.20572,1,2.2565e-08,1,0.50179,0.53846,0.61589,1.5966,0.097465,0.63663,0.26918,0.20463,3.6964e-07,0.051639,-0.15688
0.85485,1,1,6.4493e-09,1,9.2021e-09,1,1.39e-08,1,0.48867,0.53846,0.74999,1.293,0.031967,0.64006,0.078804,0.4186,5.3727e-07,0.07343,-0.14429
0.85485,1,1,7.8018e-09,1,1.1299e-08,1,1.6816e-08,1,0.78822,0.53846,0.59482,1.303,0.031889,0.68384,0.036197,0.43032,6.2677e-07,0.077414,-0.25
0.85485,1,1,1.6626e-08,1,2.3361e-08,1,3.364e-08,1,0.52727,0.53846,0.74995,1.4252,0.066849,0.66937,0.13308,0.33634,1.8305e-06,0.085771,-0.039339
0.85485,1,1,5.9264e-08,1,8.4605e-08,1,1.205e-07,1,0.45172,0.53846,0.74992,1.4823,0.058478,0.67267,0.11059,0.34322,5.2533e-06,0.093026,-0.098543
0.85485,1,1,1.4104e-07,1,0.24297,1,4.8771e-08,1,0.58506,0.53846,0.68446,1.5291,0.072427,0.63533,0.19016,0.26181,7.0352e-07,-0.026954,-0.25
0.85485,1,1,4.9856e-08,1,0.71056,1,1.5664e-08,1,0.62141,0.53846,0.58716,1.4711,0.12302,0.75358,0.35247,0.20934,2.6742e-07,0.020706,-0.099121
0.85485,1,1,3.1562e-08,1,4.5683e-08,1,6.5977e-08,1,0.7225,0.53846,0.71555,1.3681,0.056209,0.65756,0.15356,0.35291,3.5561e-06,0.082323,-0.10422
0.85485,1,1,2.2982e-07,1,0.39676,1,7.9267e-08,1,0.53916,0.53846,0.74997,1.7061,0.19021,0.81138,0.34874,0.22699,1.2583e-06,0.03829,-0.20464
0.85485,1,1,2.0116e-07,1,0.50631,1,6.8307e-08,1,0.85495,0.53846,0.74989,1.4099,0.12529,0.7,0.30584,0.21552,1.1611e-06,0.0070694,-0.18501
0.85485,1,1,5.5202e-08,1,0.10962,1,2.2589e-08,1,0.8849,0.53846,0.74997,1.3823,0.022183,0.58992,0.15004,0.30379,3.8187e-07,0.031467,-0.24913
0.85485,1,1,7.4118e-08,1,1.0727e-07,1,1.6274e-07,1,0.60628,0.53846,0.7499,1.4575,0.045259,0.6408,0.13377,0.34168,7.5844e-06,0.10207,-0.23341
0.85485,1,1,7.4855e-08,1,0.043115,1,3.0454e-08,1,0.75535,0.53846,0.74997,1.5579,0.053274,0.61079,0.20531,0.27646,5.0583e-07,0.068555,-0.21667
0.85485,1,1,1.0016e-07,1,0.046069,1,3.959e-08,1,0.87924,0.53846,0.5777,1.5873,0.091461,0.71111,0.15494,0.30211,5.7257e-07,0.07842,-0.25
0.85485,1,1,7.1736e-08,1,0.18941,1,2.6017e-08,1,0.89259,0.53846,0.74116,1.3839,0.10841,0.67907,0.25815,0.2677,4.2521e-07,0.026979,-0.23176
0.85485,1,1,9.3392e-09,1,0.32276,1,3.3052e-09,1,0.78957,0.53846,0.75,1.5913,0.17894,0.77554,0.33136,0.21896,5.8185e-08,0.09867,-0.23138
0.85485,1,1,8.6124e-09,1,1.2306e-08,1,1.7797e-08,1,0.53827,0.53846,0.74995,1.2867,0.029648,0.6214,0.071665,0.39743,7.6645e-07,0.06626,-0.07941
0.85485,1,1,1.1547e-07,1,0.35272,1,4.0182e-08,1,0.76545,0.53846,0.74949,1.577,0.10993,0.72795,0.2919,0.23575,6.354e-07,0.052299,-0.24762
0.85485,1,1,9.929e-09,1,0.14857,1,3.5959e-09,1,0.72738,0.53846,0.74689,1.6038,0.093089,0.65657,0.29539,0.26384,5.1442e-08,-0.00049061,-0.25
0.85485,1,1,2.4018e-08,1,3.4491e-08,1,5.0112e-08,1,0.50626,0.53846,0.74998,1.5881,0.064625,0.70203,0.12267,0.36288,2.2726e-06,0.089164,-0.17623
0.85485,1,1,5.4298e-08,1,0.28219,1,1.7923e-08,1,0.48637,0.53846,0.67035,1.5534,0.14585,0.76905,0.28232,0.20122,3.0008e-07,0.030247,-0.20954
0.85485,1,1,9.0621e-08,1,0.028323,1,3.6831e-08,1,0.77332,0.53846,0.74999,1.7758,0.17312,0.75702,0.29033,0.1998,6.9057e-07,0.093127,-0.22455
0.85485,1,1,2.7499e-09,1,0.37462,1,9.0277e-10,1,0.49889,0.53846,0.554,1.4809,0.11814,0.72039,0.25271,0.20137,1.5852e-08,0.053288,-0.25
0.85485,1,1,3.2318e-08,1,4.722e-08,1,7.0153e-08,1,0.60446,0.53846,0.74969,1.3786,0.06964,0.68105,0.16293,0.39057,2.9876e-06,0.086664,-0.24999
0.85485,1,1,7.5081e-08,1,0.51999,1,2.6243e-08,1,0.82163,0.53846,0.74951,1.487,0.10252,0.7484,0.31329,0.21022,4.5244e-07,0.02599,-0.14997
0.85485,1,1,1.1841e-07,1,0.45866,1,3.7613e-08,1,0.75695,0.53846,0.74474,1.781,0.14293,0.71276,0.30112,0.19667,5.8133e-07,0.035047,-0.24999
0.85485,1,1,7.2489e-08,1,0.2927,1,2.3863e-08,1,0.48058,0.53846,0.56443,1.5267,0.10492,0.66454,0.25359,0.19343,3.8075e-07,0.040428,-0.24999
0.85485,1,1,4.1958e-08,1,0.18048,1,1.6322e-08,1,0.70526,0.53846,0.67122,1.597,0.090474,0.72645,0.18775,0.27481,2.3748e-07,-0.011577,-0.25
